price,bedrooms,bathrooms,rooms,sqft_living,floors
1200000,4,1.75,5.75,3990,2
276900,3,1,4,1270,1
995000,3,4.5,7.5,4380,2
2300000,4,3.25,7.25,4250,2
505000,3,2.5,5.5,1860,2
1229000,4,3.5,7.5,3770,2
352000,4,1,5,1530,1
597326,4,4,8,3570,2
800000,2,1,3,1740,1
270000,3,2.5,5.5,1670,1
235000,4,2,6,1570,2
409900,2,2.5,4.5,1590,2
739900,5,2.5,7.5,2980,2
608000,4,2.5,6.5,2690,2
381500,2,1,3,900,1
562100,2,0.75,2.75,1440,1
740000,4,2.5,6.5,3000,2
308000,3,1,4,1640,1.5
905000,5,3.5,8.5,3100,1
762000,4,3.5,7.5,4000,2
356000,4,2,6,2020,1.5
750000,3,1.5,4.5,1840,1.5
418800,4,2.25,6.25,2100,1
276000,4,2.25,6.25,2460,1
725000,3,2.5,5.5,2610,2
285000,3,2,5,1460,1
205000,3,1,4,1050,1
583000,3,2.5,5.5,1790,2
657000,4,2.5,6.5,2180,1.5
386000,4,2.25,6.25,2050,2
589950,5,3,8,2790,1
575000,3,2.25,5.25,1700,1.5
574000,3,2.5,5.5,2380,2
690500,5,2,7,2000,1.5
565000,2,1.75,3.75,1670,1
500000,3,1.5,4.5,1190,1
330000,6,2.25,8.25,3040,1
286000,2,1,3,780,1
450000,3,1.5,4.5,2330,1
870000,4,2.75,6.75,2840,1.5
725000,4,2.5,6.5,2490,2
275000,2,1,3,770,1
645000,3,2.75,5.75,1850,1
152000,3,1,4,1090,1
315000,4,2,6,1780,1.5
190000,1,0.75,1.75,930,1
700000,4,2.5,6.5,2770,2
233000,3,1,4,1250,1.5
249000,4,2.25,6.25,1830,2
310000,2,1,3,870,1
265950,3,1.5,4.5,1150,1
860000,5,3.25,8.25,4500,2
200000,3,1,4,1150,1.5
402000,4,2.25,6.25,2000,2
305000,6,2,8,1900,1
505000,3,1.75,4.75,1640,1
1355000,3,1.5,4.5,2680,2
482000,3,2.5,5.5,2420,2
299950,3,1.75,4.75,1790,1
770000,4,2.5,6.5,3920,2
245700,3,2.25,5.25,1640,1
283000,3,1,4,890,1
650000,4,2.75,6.75,1910,1
530000,5,2.25,7.25,2140,1
440000,3,1.75,4.75,2030,1
1005000,4,4.5,8.5,4225,2
599990,3,2.25,5.25,2680,1
544000,4,2.5,6.5,2030,2
1700000,5,3.5,8.5,5850,2
270000,2,1,3,2060,1
435000,2,1,3,1060,1.5
349000,3,1,4,1010,1
1140000,4,2.25,6.25,3310,2
320000,4,2.5,6.5,2000,2
804100,4,2.5,6.5,3070,2
594000,3,2.25,5.25,1270,2
531500,4,2.75,6.75,3110,1
1150000,3,2,5,2110,2
374500,3,2.25,5.25,1400,2
450000,4,2.75,6.75,2310,1
744500,5,2.5,7.5,2700,1
913888,5,2.25,7.25,2370,2
760000,4,2.5,6.5,2760,2
346500,2,1.75,3.75,1610,1
280000,3,1.75,4.75,1230,1
557500,3,1.75,4.75,1900,1
260000,3,1.5,4.5,1580,1
1330000,3,1.5,4.5,1940,1.5
640000,3,1.75,4.75,1620,1
280000,7,2.5,9.5,1940,2
205000,3,1,4,1230,1
957000,5,3.25,8.25,3160,2
625000,5,2.5,7.5,2700,1
680000,4,1.5,5.5,1880,1
150000,2,1,3,890,1
255950,3,2.5,5.5,1720,2
246500,3,2.5,5.5,1620,2
450000,2,1,3,1380,1
595888,3,1.75,4.75,1870,1
454000,3,1,4,1970,1
299900,3,1,4,1110,1
200000,3,2,5,1190,1
346500,3,1,4,1150,1
585000,4,2.75,6.75,2890,1
383000,3,1.75,4.75,1500,1
519000,4,2.5,6.5,1950,1.5
410000,3,1.5,4.5,1250,1
578000,4,2.5,6.5,2070,2
1280000,4,3.5,7.5,4660,2
395000,2,2.25,4.25,1350,2
364000,3,2.5,5.5,1800,2
240000,3,2.25,5.25,1481,2
328423,3,2.5,5.5,1730,2
594000,4,2.75,6.75,2720,2
425000,3,2.5,5.5,2320,3
309620,3,2.5,5.5,1860,2
260000,5,2.5,7.5,2025,2
563500,3,2.5,5.5,1400,3.5
975000,5,3,8,2620,2
937000,3,1.75,4.75,2450,2
518500,3,3.5,6.5,1590,3
563500,4,1.75,5.75,2085,1
1050000,4,3.5,7.5,3450,2
350000,3,2.25,5.25,1780,2
826000,4,2.5,6.5,3060,2
225000,3,2,5,1700,1
235867,4,2,6,1330,1
399000,4,3,7,3060,2
177500,3,1.5,4.5,1220,1
224000,4,1.5,5.5,1600,1
302000,4,1.75,5.75,1530,1.5
760000,3,2.5,5.5,1980,1
460000,3,2.5,5.5,1730,1
415000,3,1,4,1170,1
669000,2,1.75,3.75,1950,1
254600,3,2,5,1470,1
357250,3,1.5,4.5,1400,1
910000,4,3.5,7.5,4040,2
725000,6,3,9,3110,1.5
670000,3,1.5,4.5,1490,1.5
440000,4,1.5,5.5,1770,2
1025000,4,3.5,7.5,3320,1
320000,2,1,3,950,1
310000,4,2.5,6.5,2430,2
772650,4,2.5,6.5,2660,1
669950,4,2.5,6.5,2670,2
690000,5,3.5,8.5,2720,2
385000,4,2.5,6.5,3200,1
663000,3,2.5,5.5,2480,1.5
300000,3,2.25,5.25,1780,1
225500,2,1.75,3.75,1590,1
320000,3,2,5,1550,1.5
775000,3,2.75,5.75,2850,1
805000,3,2.75,5.75,2600,1.5
252750,4,1,5,1230,1.5
254000,5,2,7,2080,1
620000,6,3.5,9.5,3600,2
435000,4,2.75,6.75,2110,1
460000,4,2.5,6.5,2550,1
268000,3,2.5,5.5,1650,2
446000,2,1.5,3.5,1370,2
285000,2,1,3,1010,1
530000,3,2,5,2330,2.5
402000,2,1,3,620,1
358000,3,1.5,4.5,2450,1
354950,4,2.75,6.75,2530,1
405000,4,2.5,6.5,2220,2
568000,4,1.75,5.75,2110,1
575000,5,3,8,3690,1
315000,4,2.5,6.5,1940,1
280927,4,2.25,6.25,2070,2
440000,4,2.5,6.5,2160,1
270000,4,2.25,6.25,2600,1
755000,4,2.75,6.75,2880,1.5
289659,4,2.25,6.25,2260,2
555000,5,3,8,3640,2
450000,3,1.5,4.5,1530,1
1145000,3,2.5,5.5,2490,2
495000,3,1.75,4.75,1440,1
1250000,3,3,6,3760,2.5
580000,4,1.75,5.75,1720,1
560000,4,2.5,6.5,2480,1
1080000,4,3.5,7.5,3990,2
450000,2,1.75,3.75,840,1
815000,3,2,5,2270,1
354000,4,2.5,6.5,2580,2
279900,3,1.75,4.75,1580,1
339000,2,1,3,950,1
1340000,4,3.5,7.5,3190,2
710000,3,3.25,6.25,3740,2.5
815000,4,2.75,6.75,2620,1
800000,3,1.75,4.75,2080,1
638000,3,2,5,1660,1
475580,3,1.75,4.75,1520,1
243800,3,1,4,1140,1
600000,3,2.5,5.5,3240,2
620000,3,2,5,2460,1
750000,4,2.75,6.75,1750,1.5
626000,3,1.75,4.75,2430,2
230000,3,1,4,1060,1
537000,3,3,6,2410,2
210000,2,1,3,720,1
200500,3,1.75,4.75,1260,1
253500,3,1,4,1640,1
150000,3,1,4,1310,1
440000,3,1.5,4.5,2120,1
667000,3,1.75,4.75,3320,1.5
660000,3,1,4,1210,1
695000,3,2.75,5.75,2590,2
440000,4,2.5,6.5,2250,2
1388000,4,3,7,4040,1
219500,3,1,4,1090,1.5
220000,3,1.5,4.5,1660,2
270000,2,1,3,1780,1
900000,4,3.5,7.5,3370,2
1990000,5,3,8,4480,2.5
800000,4,2.5,6.5,2990,2
365000,5,2,7,2280,1.5
1387800,3,3,6,2480,2
451000,5,2.75,7.75,2830,1.5
202000,2,1,3,920,1
1410000,4,2.25,6.25,3250,2
471000,2,1.75,3.75,1240,1
827000,4,2.5,6.5,3230,1
235000,5,2.5,7.5,2500,1
216500,2,1.75,3.75,1390,1
359000,5,1.75,6.75,1940,1.5
252500,3,2,5,1900,1
370000,3,1.5,4.5,2380,1
663000,3,2,5,1480,1
971971,4,3.75,7.75,3460,2
420000,3,1.75,4.75,1444,1.5
330675,4,3,7,1930,1
240000,4,1,5,1200,1.5
334888,3,2.5,5.5,1769,2
414000,3,2.5,5.5,2490,2.5
782900,4,3.25,7.25,3060,2
525000,4,2.75,6.75,3030,2
429900,3,2.5,5.5,2370,2
390000,3,3.25,6.25,1370,2
224000,3,1.75,4.75,1500,1
257500,3,2.25,5.25,1715,2
665000,2,1,3,1110,1
327000,5,2.75,7.75,2400,2
425000,3,1,4,1520,1.5
687500,4,2.75,6.75,3190,2
672500,3,2.25,5.25,2400,1.5
140000,3,1,4,1060,1
215500,2,1.75,3.75,1220,1
464900,4,2.25,6.25,2020,1
417000,4,2.25,6.25,2300,1
453000,4,2.75,6.75,2300,1
700000,3,2.5,5.5,1660,2
1619999,4,3,7,3900,1
259500,3,1.75,4.75,1650,1
460000,4,2.5,6.5,2110,1
561500,3,1.75,4.75,1960,1
641000,4,2.5,6.5,2770,2
330000,4,1.75,5.75,2440,1
447000,2,1,3,1320,1
320000,4,2.5,6.5,2570,2
212700,2,1,3,940,1
260000,2,1,3,700,1
410000,3,2,5,1400,2
355000,4,2.5,6.5,1890,2
275500,2,1,3,720,1
415000,3,1.75,4.75,2410,1
279000,3,2.5,5.5,1630,1
350000,5,1.75,6.75,2330,1
355000,2,2.25,4.25,1330,2
750000,4,2.25,6.25,3190,2
235000,3,1.75,4.75,1400,1
209950,3,1,4,970,1
230000,3,1.75,4.75,1010,1
725000,3,2.5,5.5,3580,1.5
430000,2,1,3,1050,1
661500,5,2.5,7.5,2500,1
738000,3,3,6,2630,2
1820000,4,4.5,8.5,6640,2
221000,3,1,4,910,1
665000,3,2.5,5.5,2610,2
255000,3,2.5,5.5,1720,2
1195000,5,2.75,7.75,3650,2
355000,3,1.75,4.75,2040,1
755000,5,2.5,7.5,3260,1.5
300000,3,1.5,4.5,1590,1
500000,4,1,5,1440,1.5
191000,2,1,3,900,1
315000,6,4,10,3120,2
415000,3,2.5,5.5,1060,2
394000,4,2.5,6.5,3000,2
490000,3,2.5,5.5,2230,2
523460,5,1.75,6.75,1890,1.5
550000,4,3.5,7.5,4150,2
342000,3,1.75,4.75,1780,1
560000,4,2.5,6.5,2710,2
1050000,4,4.25,8.25,4390,2
710000,2,1.5,3.5,1640,1.5
1020000,3,2.25,5.25,1670,1.5
399950,3,2.5,5.5,2570,2
480000,2,1,3,1500,1
410000,3,1,4,2710,2
530000,4,1.75,5.75,2860,1
528000,2,0.75,2.75,840,1
469900,4,2.5,6.5,2990,2
397000,5,1,6,1170,1
718500,3,1.5,4.5,1200,1
195000,2,1,3,1020,1
285000,2,1,3,910,1
295000,1,1,2,700,1
602000,4,1.75,5.75,2420,1
235000,3,1.75,4.75,1950,1
465000,4,2.5,6.5,3060,2
234000,4,1,5,1390,1
504200,2,1.5,3.5,1200,3
710000,3,2.5,5.5,2440,2
589500,3,3.25,6.25,2310,2
415000,3,2.75,5.75,2600,1.5
735000,3,2.25,5.25,1490,2
427000,3,2.5,5.5,2432,2
982000,4,2.75,6.75,3610,2
459000,4,3,7,2530,2
483453,4,2.75,6.75,2790,2
246950,3,3,6,1670,1
235000,1,1.5,2.5,1170,2
288790,4,2,6,1350,3
229800,2,1.75,3.75,1110,2
516500,1,1.25,2.25,1100,3
1600000,3,4.25,7.25,2820,2
234000,3,1,4,1040,1
230000,2,1.75,3.75,1910,2
300000,4,1,5,1370,1
470000,3,1.5,4.5,1500,1.5
339900,3,1,4,1200,1
650000,2,1,3,1050,1
585000,5,2.5,7.5,2670,1.5
699900,4,2.5,6.5,2190,1
598000,4,2.5,6.5,3130,2
475000,3,2.5,5.5,1700,1
314500,3,1.75,4.75,1700,1
397000,3,3.5,6.5,1360,2
345000,3,2,5,1610,1
325000,5,2.75,7.75,2130,1
265000,3,1,4,1800,1
402000,4,2.75,6.75,2950,1
835000,3,2.25,5.25,2120,2
780000,4,2.5,6.5,3500,2
250000,3,2,5,1440,1
1200000,4,2,6,2120,2
935000,2,2.5,4.5,1780,2
300000,2,1,3,960,1
419000,2,1.75,3.75,1510,1
410000,1,1.5,2.5,1010,1
1165000,3,3,6,3790,2
461000,3,1.75,4.75,3600,2
385000,3,1.75,4.75,1300,1
669500,4,2.25,6.25,2500,1.5
491950,3,2.25,5.25,2090,1
1230000,3,1.75,4.75,2200,1.5
560000,3,2.25,5.25,2070,1.5
370000,3,1,4,1320,1
263400,4,2,6,1360,1
100000,2,1,3,930,1
289950,3,2.5,5.5,1760,1.5
263000,3,1.75,4.75,1410,2
397500,4,2.5,6.5,2570,2
245000,3,2.75,5.75,1300,1
535000,3,1,4,1580,1
449000,4,2.5,6.5,2960,2
490000,4,3,7,2330,2
445800,4,2.25,6.25,2070,1
345000,2,1,3,970,1
327500,3,2.25,5.25,2310,2
436500,4,2.5,6.5,2290,2
550000,3,2.25,5.25,1720,1
441000,2,1.5,3.5,1190,1
406500,2,1,3,870,1
243000,2,1.5,3.5,1068,2
359500,4,2.75,6.75,2140,2
760000,4,2.5,6.5,3300,2
1925000,5,4.25,9.25,4830,2.5
408000,5,3.25,8.25,2820,1.5
480000,4,3,7,2440,2
875000,4,1.5,5.5,1800,1.5
308000,3,1,4,1010,1
880000,4,2.75,6.75,3220,1.5
1730000,5,3.5,8.5,5000,2
170000,2,1,3,1200,2
491500,3,2.25,5.25,1470,2
515000,3,2.5,5.5,2600,2
550000,4,1.5,5.5,2750,1
255000,2,1,3,1320,1
635000,3,2.5,5.5,3350,2
850000,3,2.5,5.5,2650,2
265000,2,2,4,1860,1
349810,3,1,4,960,1
972000,4,1.75,5.75,2010,1
235000,2,1,3,900,1
330000,4,2.5,6.5,2340,2
500000,4,3,7,3720,3
570000,3,2,5,1890,1
1309500,4,2.5,6.5,2680,1
544000,3,2.5,5.5,1460,2
439000,3,2.5,5.5,3180,1
530000,4,2.25,6.25,1980,2
427500,2,2,4,1090,3
337000,4,2.5,6.5,2230,2
1095000,4,2.75,6.75,3330,2
435000,4,2,6,1880,1
765000,5,3,8,2870,1
492650,4,1.75,5.75,2120,1
383962,4,2.5,6.5,2700,2
950000,4,2.5,6.5,3670,2.5
457000,3,2.5,5.5,1220,2
1510000,5,3.25,8.25,4390,2
882566,4,2.5,6.5,3560,3
963000,4,3.25,7.25,3530,2
345000,4,2.5,6.5,2280,2
2065000,4,3.75,7.75,4350,2
800000,3,3.5,6.5,3830,2
314500,3,2,5,2050,1
530000,3,2.5,5.5,3660,2
650000,4,2.5,6.5,3350,2
349500,3,2,5,1270,1
1198000,4,3.5,7.5,3400,2.5
165050,3,1,4,1200,1
580000,3,2.5,5.5,2200,2
330000,3,2.5,5.5,1680,1
875000,5,3.5,8.5,3840,2
500000,2,1,3,950,1
445000,4,2.5,6.5,2280,2
274900,4,2.5,6.5,1970,2
219950,3,1.5,4.5,1620,1
691500,4,2.5,6.5,2600,2
459500,2,1,3,1250,1
955500,4,1.75,5.75,2130,1.5
328950,4,1.75,5.75,2550,1
307000,3,1,4,1150,1.5
382500,3,1.75,4.75,1040,1
1150000,4,2.5,6.5,3340,2
1297000,6,2.75,8.75,2630,2
478000,3,2.25,5.25,1640,2
260000,2,1,3,770,1
850000,4,3.25,7.25,4350,1
616000,4,1.75,5.75,1700,1
540000,3,1.75,4.75,2050,1
300000,3,2.25,5.25,1660,2
507500,3,1.75,4.75,1990,1
3800000,5,5.5,10.5,7050,1
241000,3,2,5,1770,1
485000,3,2.25,5.25,2440,2
695000,3,2.5,5.5,2620,2
548000,4,2.5,6.5,2440,2
345000,2,1,3,1080,1
280000,3,1,4,1090,1
450000,3,1.75,4.75,1400,1
515000,3,2.5,5.5,2010,2
1014250,3,1,4,1640,1.5
739900,5,2.5,7.5,3290,2
600000,2,2.5,4.5,2510,2
370000,2,1,3,860,1
729032,4,2.5,6.5,2840,1
510000,3,1.75,4.75,1750,2
425000,3,1.5,4.5,1300,1
1080000,3,2.75,5.75,3890,2
337000,3,2.25,5.25,1460,3
563000,4,1,5,1410,1.5
1695000,4,2.75,6.75,3770,2
245000,3,2,5,1190,1.5
590000,3,2,5,1410,1
695000,3,2,5,2500,1.5
402500,2,1,3,800,1
435000,3,2.5,5.5,2530,2
660000,3,2,5,2570,1
300000,3,2.75,5.75,2090,1
600000,5,2.25,7.25,2980,1
205000,3,1.75,4.75,1170,1
357500,3,3.5,6.5,2080,2
1110000,5,3.25,8.25,3350,2
332888,2,2.5,4.5,1050,2
174000,2,1,3,900,1
515000,2,1,3,1050,1
392000,5,2.25,7.25,3740,1.5
485000,4,1.75,5.75,1430,2
217500,3,1.75,4.75,1400,1
502000,3,2.25,5.25,1600,2
820000,3,2.25,5.25,2880,2
1640000,3,3.25,6.25,3140,2
102500,2,1,3,820,1
925000,5,5.5,10.5,5190,2
540000,4,2.5,6.5,2180,1
600000,2,1,3,910,1.5
406000,4,1,5,1580,1.5
620000,4,3,7,2130,1
1060000,4,2.5,6.5,4570,2
401000,3,2,5,1240,1
725000,3,1.75,4.75,1860,2
276000,1,0.75,1.75,370,1
500000,5,3.25,8.25,3130,2
375000,3,1.75,4.75,2530,1
2300000,4,4.75,8.75,3970,2
260000,3,2.25,5.25,1920,1
1565000,4,2.75,6.75,2970,1.5
431000,4,2.5,6.5,2300,2
321000,4,2.5,6.5,1830,2
433000,4,1.5,5.5,1550,1
920000,4,3.5,7.5,4080,2
482000,3,2.25,5.25,1710,2
712000,3,2.5,5.5,2375,2
505000,4,2.75,6.75,2200,1
2367000,3,2.25,5.25,3530,1
452000,3,1.75,4.75,1110,1
581000,4,1,5,1630,1.5
952500,4,1.5,5.5,2550,2
808000,4,2.25,6.25,2500,2
476000,4,3,7,2890,1
535000,4,1.75,5.75,1420,1.5
1356925,4,3.5,7.5,4270,2
629800,3,2.5,5.5,2390,2
417838,4,2.5,6.5,2530,2
399895,4,2.5,6.5,2701,2
825000,4,2.75,6.75,3990,2
300000,4,2.5,6.5,2303,2
640000,2,2.25,4.25,1540,3
460000,3,2.5,5.5,1450,2
525000,2,2.5,4.5,1160,2
499990,4,2.75,6.75,2910,2
1020000,4,3.5,7.5,3770,2
675000,5,2.25,7.25,2900,1
512031,3,1.75,4.75,1540,1
310000,2,1,3,700,1
1075000,3,2.5,5.5,3280,1
255000,4,2,6,2430,1
435000,3,2.5,5.5,1900,2
453000,3,2,5,1660,1
260000,4,2,6,1620,2
659000,4,2,6,2090,1
223000,3,2,5,1110,1
851000,5,3.25,8.25,3760,2
605000,3,2.25,5.25,2080,1
895000,4,2.25,6.25,1950,1
519000,5,2.25,7.25,2570,1
535000,3,1.75,4.75,2330,1
489000,3,3,6,3700,2
250000,3,2.25,5.25,1920,1
580000,3,2.25,5.25,1900,1.5
1038000,4,1.75,5.75,1440,1
605000,4,2.25,6.25,2940,1
599950,4,3.5,7.5,2500,2
700000,3,2.5,5.5,2490,2
480000,3,2,5,1470,1
329950,4,2.5,6.5,2120,2
250000,3,1.75,4.75,1200,1
345000,5,2.5,7.5,2450,2
175000,4,2.5,6.5,1780,2
185000,5,1,6,1590,1.5
411000,4,2,6,2370,2
690000,3,1.5,4.5,1760,2
265000,4,3,7,1940,1
720000,4,3,7,3550,1.5
256000,4,2.5,6.5,2050,2
255000,4,2.25,6.25,1680,2
540000,3,2.25,5.25,1320,2
481015,3,2.25,5.25,1550,2
575000,3,1.75,4.75,2680,1
339950,3,2.5,5.5,2390,1
475000,4,2.5,6.5,2040,2
732000,3,3.75,6.75,2670,2.5
860000,4,1.75,5.75,1880,1.5
389000,4,1.75,5.75,2400,1.5
645000,3,1.75,4.75,2270,1
475000,4,2.5,6.5,1850,2
550000,4,2.75,6.75,2160,1
305000,2,1,3,2160,1
782000,2,1.5,3.5,1570,1.5
545000,3,2,5,1340,1.5
394500,4,2.5,6.5,3002,2
600000,5,2,7,2190,1
1300000,4,1.75,5.75,2610,1
300000,2,1,3,1010,1
330000,4,2.5,6.5,2105,2
723000,4,2.25,6.25,2430,1.5
2271150,4,3.25,7.25,4040,1
480000,5,2.5,7.5,2160,2
496000,2,1,3,900,1
625000,3,3,6,1820,3
475000,4,2,6,2100,1
275250,3,2.25,5.25,1520,2
253000,2,1,3,1310,1
630000,4,2.5,6.5,2190,1
660500,5,2.5,7.5,2950,1.5
262000,5,1,6,1870,1
2147500,3,3.5,6.5,4660,2
552000,3,2.5,5.5,1840,1
1411600,2,2.5,4.5,3180,2
736000,2,1,3,1500,1
355000,3,1.75,4.75,1730,1.5
305000,3,1,4,1580,1
484998,4,2.5,6.5,1540,2
1054690,4,3.5,7.5,3390,2
334500,2,1.5,3.5,830,2
475000,4,2.75,6.75,2620,2
309780,3,2.5,5.5,2242,2
795000,4,2.5,6.5,2890,2
274500,3,2.25,5.25,1450,2
265050,2,1.5,3.5,800,2
567500,3,2.5,5.5,2280,2
915000,3,4.5,7.5,3850,2
285000,5,2.5,7.5,2270,2
445838,3,2.5,5.5,2250,2
304900,4,1.75,5.75,2600,1
940000,4,2,6,2490,2
1127000,4,2.5,6.5,3160,2
835000,4,4.25,8.25,4930,2
290000,3,1,4,1440,1
250000,3,1.75,4.75,1770,1
342000,4,2.5,6.5,2300,2
1012000,4,2.5,6.5,2980,2
400000,4,2.25,6.25,2230,1
312500,3,1.75,4.75,1830,1
267000,3,1,4,1740,1
575000,3,1.75,4.75,1530,1
810000,3,1.5,4.5,1520,1
850000,3,2.5,5.5,3230,2
1015000,3,3.25,6.25,3620,2
1100000,4,3.75,7.75,5070,2
240000,3,1.75,4.75,1570,1
198000,4,1.75,5.75,2080,1
565000,4,2.5,6.5,2230,1
1195000,5,3,8,3420,2
340000,8,2.75,10.75,2790,1
815000,4,2.5,6.5,3150,2
1875000,4,3.25,7.25,3930,2
588000,5,3,8,2190,2
280500,4,2.5,6.5,1890,2
390000,4,2,6,1900,1
509000,2,1.5,3.5,1930,2
490600,3,2.5,5.5,3316,2
650000,3,1.5,4.5,1380,1
715000,3,4,7,2080,3
529950,3,1,4,1240,1.5
265000,3,1,4,1020,1
1755000,3,2,5,2360,2
1140000,3,2.5,5.5,2780,1.5
610000,3,2,5,2300,1
554729,4,2.5,6.5,2020,2
395000,5,1.75,6.75,1840,1
341000,3,1,4,1390,1.5
264500,4,2.25,6.25,2060,1
395000,4,2.75,6.75,2640,1.5
640000,3,2.25,5.25,1980,1
430000,3,1.5,4.5,1810,1
410000,4,2.5,6.5,1700,1
220000,4,1,5,1200,1.5
1625000,4,3.25,7.25,2980,2
405500,2,2.75,4.75,1350,2
633000,4,2.5,6.5,2360,1
295950,2,1,3,1190,1
1042031,4,5,9,4110,2
605000,4,2.5,6.5,2800,1
255000,2,1.5,3.5,920,2
474000,3,1.75,4.75,1530,2
370000,2,1,3,860,1
288000,3,2.5,5.5,1520,2
100000,2,0.75,2.75,660,1
1150000,5,2.5,7.5,3580,2
600000,5,2.25,7.25,3000,2
515000,5,3.25,8.25,2740,1
345000,4,2.5,6.5,2040,2
975000,6,2.75,8.75,2520,2
850000,3,2,5,2470,2
439990,3,2.5,5.5,1930,2
554950,3,2.5,5.5,2950,2
605000,3,2.5,5.5,2610,2
609000,3,1.75,4.75,1630,3
425000,3,1.5,4.5,1400,3
399900,2,1.75,3.75,1410,1.5
1025000,4,3.5,7.5,4370,2
2351956,4,4.25,8.25,5010,2
519995,4,3,7,2590,2
625000,3,1.5,4.5,1300,1
600000,3,2.5,5.5,2320,2
1200000,4,2.5,6.5,2700,2
1738000,4,2.25,6.25,2920,2
671000,4,3,7,3130,1.5
459500,3,1.75,4.75,1470,1
499000,3,2.5,5.5,1540,3
1280000,4,2.5,6.5,3160,1.5
395000,3,1.75,4.75,1480,1
861990,5,2.75,7.75,3595,2
382500,2,1,3,1190,1
404950,4,2.25,6.25,2340,1
530000,3,1.75,4.75,1320,1
195000,2,1,3,1190,1
747500,4,2.25,6.25,2350,2
199990,3,1,4,1100,1
548800,4,1,5,1660,1.5
870000,4,3,7,3040,1.5
588000,3,2,5,1860,2
775000,4,3.25,7.25,4100,2
670000,6,3,9,4050,2
445000,2,2,4,1240,2
300000,4,3,7,2200,1
480000,3,2.25,5.25,1680,1
300000,3,1,4,930,1.5
360000,3,1.5,4.5,1800,2
527000,6,3.5,9.5,3000,1
875000,3,1.5,4.5,1820,1
266000,4,2.25,6.25,1995,2
866000,4,3.25,7.25,3990,2
335950,2,1.5,3.5,800,1
215000,3,1,4,960,1
481000,4,2.5,6.5,2286,2
320000,3,1.75,4.75,2220,1
295000,3,1.75,4.75,1940,1.5
295000,3,1.5,4.5,1640,2
320000,3,1,4,1120,1
780000,4,2,6,2600,1
437500,3,2,5,1490,2
443000,5,1.75,6.75,1650,1.5
575000,4,2.5,6.5,2400,2
245000,2,1,3,1500,1
450000,3,2.5,5.5,1990,2
536000,2,1.5,3.5,1130,2
685000,3,3.25,6.25,2030,2
373000,4,1.75,5.75,1590,2
450000,3,1.75,4.75,1480,1
645000,4,2.5,6.5,2690,2
1275000,3,2.5,5.5,3870,2
230000,3,1,4,1390,1
593000,3,2.75,5.75,1830,2
558000,2,2,4,1580,1
538250,3,2.25,5.25,2590,2
475000,5,2.5,7.5,2510,1
209950,3,1.5,4.5,1180,1
410000,3,2.25,5.25,1450,2
1636000,3,2.5,5.5,3110,2
670000,5,2.5,7.5,2860,2
821000,3,2.75,5.75,2760,1
665000,5,2,7,2800,1
339000,3,2.5,5.5,1450,2
631500,4,2,6,2530,1.5
570000,3,2,5,1640,1
437000,3,1.75,4.75,2220,1
542500,3,2.5,5.5,2040,2
229500,3,1,4,1230,1
170500,2,1,3,1060,1
391500,3,2.5,5.5,1920,2
296475,3,2.5,5.5,1520,2
1450000,4,3.25,7.25,3770,2
888550,3,2.5,5.5,3540,2
1360000,4,3,7,5430,2
328000,3,2,5,2250,1.5
300000,4,2.5,6.5,2090,2
500000,3,2.5,5.5,1720,2
494815,3,2.5,5.5,1910,2
378000,3,2.5,5.5,1601,3
505000,2,2.25,4.25,1060,2
680000,4,2.75,6.75,2330,2
351999,3,2.5,5.5,2370,2
510000,3,2.5,5.5,1420,3
1300000,4,2.25,6.25,2360,2
374000,2,1.5,3.5,1260,2
509900,3,2.5,5.5,3030,2
230000,3,1.75,4.75,1140,2
527700,5,2.5,7.5,2820,1
438000,2,2,4,1270,3
900000,3,2.5,5.5,3180,2
1131000,3,2.25,5.25,2790,1
439000,4,2.25,6.25,2570,2
315000,2,1,3,1080,1
765000,4,4,8,3010,2
332000,3,2.25,5.25,2120,1
600000,3,2.25,5.25,1900,1.5
378500,3,2.5,5.5,2860,2
190000,3,1,4,910,1
645000,4,2.5,6.5,2850,2
780000,2,2.5,4.5,2560,2
370000,3,1.75,4.75,1570,2
875000,4,3.5,7.5,3110,2
1049000,4,3.75,7.75,4740,2
479000,3,1,4,1340,1
245000,4,2.25,6.25,2600,1
542000,3,1.75,4.75,1070,1
557500,3,2.25,5.25,1820,2
480000,2,1,3,1060,1
330000,3,2.25,5.25,2220,1
160000,3,1,4,1350,1.5
695500,5,2.75,7.75,2510,1
235500,5,2.5,7.5,2340,1
326500,3,1,4,1060,1
300000,4,2.5,6.5,2200,2
267000,3,1,4,1400,1.5
292600,3,1.5,4.5,1520,1
362000,5,3,8,1810,2
1087500,2,2,4,2360,1.5
357562,2,1.75,3.75,1210,2
789900,3,2.5,5.5,3420,1
513000,3,2.5,5.5,1810,2
336000,3,2.25,5.25,2760,1
560000,4,2.25,6.25,1950,1
1150000,3,2.5,5.5,3830,2
410000,4,2.25,6.25,2060,1
371500,3,1,4,1650,1
368000,4,1.75,5.75,2100,1
650000,4,3,7,3720,1
308950,4,2.5,6.5,1920,2
440000,3,2,5,1860,2
630000,2,2.5,4.5,2290,2
228950,3,1.75,4.75,1200,1
782000,4,3.5,7.5,5270,2
245000,3,2.5,5.5,1600,2
410000,4,2.5,6.5,2560,2
427550,2,1,3,880,1
235000,2,1,3,1020,1
210000,3,2,5,960,1
